"Notes"	"Region"	"Region Code"	"State"	"State Code"	"County"	"County Code"	"Month, Year"	"Month, Year Code"	Avg Daily Max Air Temperature (C)
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2004"	"2004/08"	30.86
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2004"	"2004/09"	28.53
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2004"	"2004/10"	27.01
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2004"	"2004/11"	20.07
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2004"	"2004/12"	13.59
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jan, 2005"	"2005/01"	15.65
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Feb, 2005"	"2005/02"	16.61
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Mar, 2005"	"2005/03"	17.94
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Apr, 2005"	"2005/04"	21.80
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"May, 2005"	"2005/05"	25.89
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jun, 2005"	"2005/06"	29.59
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jul, 2005"	"2005/07"	31.64
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2005"	"2005/08"	31.35
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2005"	"2005/09"	30.70
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2005"	"2005/10"	23.81
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2005"	"2005/11"	19.82
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2005"	"2005/12"	12.68
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jan, 2006"	"2006/01"	16.84
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Feb, 2006"	"2006/02"	13.59
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Mar, 2006"	"2006/03"	18.81
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Apr, 2006"	"2006/04"	25.73
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"May, 2006"	"2006/05"	27.78
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jun, 2006"	"2006/06"	31.45
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jul, 2006"	"2006/07"	33.52
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2006"	"2006/08"	33.87
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2006"	"2006/09"	29.75
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2006"	"2006/10"	24.26
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2006"	"2006/11"	18.84
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2006"	"2006/12"	16.92
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jan, 2007"	"2007/01"	14.43
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Feb, 2007"	"2007/02"	14.26
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Mar, 2007"	"2007/03"	22.87
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Apr, 2007"	"2007/04"	22.21
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"May, 2007"	"2007/05"	29.25
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jun, 2007"	"2007/06"	33.15
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jul, 2007"	"2007/07"	32.85
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2007"	"2007/08"	36.75
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2007"	"2007/09"	32.13
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2007"	"2007/10"	26.96
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2007"	"2007/11"	19.75
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2007"	"2007/12"	17.98
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jan, 2008"	"2008/01"	12.07
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Feb, 2008"	"2008/02"	16.82
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Mar, 2008"	"2008/03"	19.85
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Apr, 2008"	"2008/04"	24.01
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"May, 2008"	"2008/05"	28.20
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jun, 2008"	"2008/06"	31.92
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jul, 2008"	"2008/07"	32.67
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2008"	"2008/08"	31.11
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2008"	"2008/09"	29.67
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2008"	"2008/10"	22.95
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2008"	"2008/11"	16.69
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2008"	"2008/12"	15.51
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jan, 2009"	"2009/01"	13.42
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Feb, 2009"	"2009/02"	15.57
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Mar, 2009"	"2009/03"	20.04
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Apr, 2009"	"2009/04"	22.80
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"May, 2009"	"2009/05"	27.23
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jun, 2009"	"2009/06"	33.43
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jul, 2009"	"2009/07"	33.51
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2009"	"2009/08"	34.64
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2009"	"2009/09"	33.65
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2009"	"2009/10"	25.27
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2009"	"2009/11"	19.29
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2009"	"2009/12"	12.15
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jan, 2010"	"2010/01"	9.32
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Feb, 2010"	"2010/02"	10.13
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Mar, 2010"	"2010/03"	16.24
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Apr, 2010"	"2010/04"	24.50
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"May, 2010"	"2010/05"	29.08
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jun, 2010"	"2010/06"	32.75
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jul, 2010"	"2010/07"	33.59
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2010"	"2010/08"	33.79
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2010"	"2010/09"	32.86
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2010"	"2010/10"	26.72
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2010"	"2010/11"	19.81
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2010"	"2010/12"	9.99
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jan, 2011"	"2011/01"	11.03
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Feb, 2011"	"2011/02"	17.00
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Mar, 2011"	"2011/03"	21.76
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Apr, 2011"	"2011/04"	26.73
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"May, 2011"	"2011/05"	29.33
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jun, 2011"	"2011/06"	35.97
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Jul, 2011"	"2011/07"	34.34
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Aug, 2011"	"2011/08"	36.51
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Sep, 2011"	"2011/09"	30.35
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Oct, 2011"	"2011/10"	24.18
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Nov, 2011"	"2011/11"	20.20
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Autauga County, AL"	"01001"	"Dec, 2011"	"2011/12"	16.81
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jan, 1999"	"1999/01"	18.26
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Feb, 1999"	"1999/02"	19.06
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Mar, 1999"	"1999/03"	19.27
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Apr, 1999"	"1999/04"	25.81
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"May, 1999"	"1999/05"	27.27
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jun, 1999"	"1999/06"	29.71
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jul, 1999"	"1999/07"	30.73
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Aug, 1999"	"1999/08"	32.58
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Sep, 1999"	"1999/09"	29.05
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Oct, 1999"	"1999/10"	25.29
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Nov, 1999"	"1999/11"	21.61
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Dec, 1999"	"1999/12"	16.94
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jan, 2000"	"2000/01"	16.67
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Feb, 2000"	"2000/02"	19.57
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Mar, 2000"	"2000/03"	23.08
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Apr, 2000"	"2000/04"	23.89
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"May, 2000"	"2000/05"	29.13
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jun, 2000"	"2000/06"	30.74
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jul, 2000"	"2000/07"	33.95
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Aug, 2000"	"2000/08"	33.45
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Sep, 2000"	"2000/09"	29.80
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Oct, 2000"	"2000/10"	27.07
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Nov, 2000"	"2000/11"	19.60
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Dec, 2000"	"2000/12"	14.04
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jan, 2001"	"2001/01"	13.54
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Feb, 2001"	"2001/02"	19.73
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Mar, 2001"	"2001/03"	18.17
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Apr, 2001"	"2001/04"	24.93
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"May, 2001"	"2001/05"	27.40
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jun, 2001"	"2001/06"	29.49
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jul, 2001"	"2001/07"	30.77
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Aug, 2001"	"2001/08"	30.59
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Sep, 2001"	"2001/09"	28.15
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Oct, 2001"	"2001/10"	23.93
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Nov, 2001"	"2001/11"	23.17
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Dec, 2001"	"2001/12"	18.28
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jan, 2002"	"2002/01"	16.74
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Feb, 2002"	"2002/02"	15.46
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Mar, 2002"	"2002/03"	20.36
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Apr, 2002"	"2002/04"	25.71
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"May, 2002"	"2002/05"	27.95
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jun, 2002"	"2002/06"	29.98
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Jul, 2002"	"2002/07"	31.53
	"Census Region 3: South"	"CENS-R3"	"Alabama"	"01"	"Baldwin County, AL"	"01003"	"Aug, 2002"	"2002/08"	31.23
